date,sentiment
2016-06-10,0.26834192872047424
2016-06-13,0.7250549395879109
2016-06-15,0.6482164263725281
2016-06-17,0.5207588970661163
2016-06-20,0.5297365188598633
2016-06-30,0.5579118132591248
2016-07-01,0.586382269859314
2016-07-04,0.8516572713851929
2016-07-06,0.3941227197647095
2016-07-15,0.6606888175010681
2016-07-18,0.8232222199440002
2016-07-19,0.4455465078353882
2016-07-22,0.5443753600120544
2016-07-24,0.4197913706302643
2016-07-25,0.8083840608596802
2016-07-26,0.7054911702871323
2016-07-27,0.6845209896564484
2016-07-28,0.6990154981613159
2016-07-29,0.6605315804481506
2016-08-02,0.7099173665046692
2016-08-03,0.40655024846394855
2016-08-04,0.7748867571353912
2016-08-05,0.7714221080144247
2016-08-08,0.3879531621932984
2016-08-10,0.7435859441757202
2016-08-15,0.7126010060310364
2016-08-16,0.8526490032672882
2016-08-17,0.7148694396018982
2016-08-18,0.4898793399333954
2016-08-19,0.6839671730995178
2016-08-22,0.6506400108337402
2016-08-25,0.4915817826986313
2016-08-26,0.4919552803039551
2016-08-29,0.5845052897930145
2016-08-30,0.6050010919570923
2016-08-31,0.8397643566131592
2016-09-01,0.4306730329990387
2016-09-02,0.5227427482604979
2016-09-07,0.6864478141069412
2016-09-08,0.5696378499269485
2016-09-09,0.7223942577838898
2016-09-10,0.5909184217453003
2016-09-12,0.5900406539440155
2016-09-13,0.4675751328468323
2016-09-14,0.675527960062027
2016-09-15,0.31815305352211
2016-09-16,0.5321982304255167
2016-09-19,0.3780540227890015
2016-09-20,0.5079319626092911
2016-09-21,0.6264014169573784
2016-09-22,0.7037246425946554
2016-09-23,0.6622864405314127
2016-09-26,0.4033568501472473
2016-09-28,0.4547810852527618
2016-09-29,0.4962313274542491
2016-09-30,0.2353961765766144
2016-10-02,0.829340398311615
2016-10-03,0.6018520295619965
2016-10-04,0.477974385023117
2016-10-05,0.6741258203983307
2016-10-06,0.5595183372497559
2016-10-07,0.6157691180706024
2016-10-10,0.22211131453514102
2016-10-11,0.5364575386047363
2016-10-12,0.5561723311742147
2016-10-13,0.4118701219558716
2016-10-14,0.6249143481254578
2016-10-16,0.8592875003814697
2016-10-17,0.6260451674461365
2016-10-18,0.6859799822171531
2016-10-19,0.6878365576267242
2016-10-20,0.28605490922927856
2016-10-21,0.7188087105751038
2016-10-24,0.7227843999862671
2016-10-25,0.5501875181992849
2016-10-26,0.4722428222497304
2016-10-27,0.8131932318210602
2016-10-28,0.8171655535697937
2016-10-31,0.4233298152685165
2016-11-01,0.6830531060695648
2016-11-02,0.6152093410491943
2016-11-03,0.5443747192621231
2016-11-04,0.5701234936714172
2016-11-07,0.21111643314361567
2016-11-08,0.471826434135437
2016-11-09,0.6581032872200012
2016-11-10,0.6543517112731934
2016-11-11,0.5702207088470459
2016-11-14,0.7277530630429586
2016-11-17,0.42052578926086426
2016-11-18,0.5870934128761292
2016-11-21,0.6029288172721863
2016-11-22,0.5291710396607717
2016-11-28,0.5130441188812256
2016-11-30,0.6461419463157654
2016-12-01,0.5677523215611776
2016-12-03,0.6676702499389648
2016-12-05,0.44424453377723694
2016-12-06,0.5006674726804098
2016-12-07,0.7407651146252952
2016-12-09,0.4310534000396729
2016-12-11,0.5778465867042542
2016-12-12,0.7119318842887878
2016-12-13,0.4538850635290146
2016-12-15,0.8190662562847137
2016-12-16,0.512176513671875
2016-12-19,0.530237004160881
2016-12-20,0.6561411619186401
2016-12-21,0.6796388030052185
2016-12-23,0.6472095698118211
2016-12-27,0.5922723412513733
2016-12-29,0.6253183484077454
2016-12-30,0.20106664299964905
2017-01-02,0.605597198009491
2017-01-03,0.3954009711742401
2017-01-04,0.7079705238342285
2017-01-05,0.7261389791965485
2017-01-06,0.6784934004147848
2017-01-09,0.7415450811386108
2017-01-10,0.6805165211359661
2017-01-11,0.4721431434154511
2017-01-12,0.6878898342450461
2017-01-13,0.30319884419441223
2017-01-17,0.3778725763161977
2017-01-19,0.6931819915771484
2017-01-20,0.6522815227508545
2017-01-23,0.7194574872652689
2017-01-24,0.5916205644607544
2017-01-25,0.4881991644700368
2017-01-27,0.7290505170822144
2017-01-29,0.8161397576332092
2017-01-30,0.5775845050811768
2017-01-31,0.5252618988355001
2017-02-01,0.8927476406097412
2017-02-02,0.6350514094034829
2017-02-03,0.6844146251678467
2017-02-06,0.6568295359611511
2017-02-07,0.5424283742904663
2017-02-08,0.5985720753669739
2017-02-10,0.7298864722251892
2017-02-13,0.6866232454776764
2017-02-14,0.7053711613019308
2017-02-16,0.367558628320694
2017-02-17,0.4020864963531494
2017-02-21,0.6719286143779755
2017-02-22,0.6342940330505371
2017-02-26,0.8821576833724976
2017-02-27,0.7358069121837616
2017-02-28,0.5949979871511459
2017-03-01,0.5967579483985901
2017-03-02,0.7079844474792479
2017-03-03,0.6083739995956421
2017-03-06,0.5728278160095215
2017-03-08,0.7936694622039795
2017-03-14,0.5805887579917908
2017-03-15,0.6777216792106628
2017-03-16,0.6175197958946228
2017-03-17,0.6772169768810272
2017-03-20,0.7086395025253296
2017-03-21,0.5720638930797577
2017-03-23,0.7339870631694794
2017-03-24,0.5292576750119528
2017-03-27,0.5587658062577248
2017-03-29,0.5636743903160095
2017-03-30,0.6377763748168945
2017-03-31,0.5564448535442352
2017-04-02,0.4661451876163482
2017-04-03,0.6516977548599243
2017-04-04,0.5539607405662537
2017-04-06,0.4868191480636597
2017-04-07,0.23836305737495425
2017-04-10,0.5593151450157166
2017-04-11,0.3744585414727529
2017-04-12,0.6451814770698547
2017-04-13,0.8536196947097778
2017-04-14,0.6046869456768036
2017-04-15,0.6092774271965027
2017-04-20,0.480984628200531
2017-04-21,0.5297291874885559
2017-04-22,0.4554404020309448
2017-04-24,0.8573381900787354
2017-04-25,0.532819390296936
2017-04-27,0.5989201565583547
2017-04-28,0.452139139175415
2017-04-29,0.5203859210014343
2017-06-01,0.5312640202396056
2017-06-02,0.2295449674129486
2017-06-05,0.6655068039894104
2017-06-06,0.2244594395160675
2017-06-07,0.5038702487945557
2017-06-08,0.5495719313621521
2017-06-09,0.5328333228826523
2017-06-12,0.6010002642869949
2017-06-13,0.6460749556620916
2017-06-14,0.5812635123729706
2017-06-15,0.7382042407989502
2017-06-16,0.6429314315319061
2017-06-19,0.7389286309480667
2017-06-20,0.2970351576805115
2017-06-21,0.5152705907821655
2017-06-22,0.7714640498161316
2017-06-23,0.2469669282436371
2017-06-26,0.6070564687252045
2017-06-27,0.746671050786972
2017-06-28,0.5587721168994904
2017-07-03,0.6704677939414978
2017-07-04,0.5538632273674011
2017-07-05,0.6175997257232666
2017-07-06,0.4913778826594353
2017-07-07,0.7725425362586975
2017-07-09,0.5727101564407349
2017-07-10,0.3144524892171224
2017-07-11,0.5460711568593979
2017-07-12,0.6247933149337769
2017-07-13,0.6097884774208069
2017-07-14,0.3166685104370117
2017-07-17,0.44089916348457336
2017-07-19,0.4266461431980133
2017-07-20,0.17112481594085693
2017-07-21,0.6200194954872131
2017-07-23,0.4579040706157684
2017-07-24,0.5114297270774841
2017-07-25,0.6769170165061951
2017-07-26,0.5857885330915451
2017-07-28,0.4693054556846618
2017-07-31,0.3090852051973343
2017-08-01,0.5586709976196289
2017-08-02,0.6516740173101425
2017-08-03,0.6069873174031576
2017-08-04,0.5928019881248474
2017-08-06,0.7669775485992432
2017-08-07,0.7759339809417725
2017-08-08,0.5560146421194077
2017-08-09,0.7486516833305359
2017-08-10,0.5689358711242676
2017-08-11,0.5082936286926271
2017-08-14,0.6972094029188156
2017-08-15,0.5488033533096314
2017-08-16,0.6471583545207977
2017-08-17,0.5871546566486359
2017-08-18,0.5007073730230331
2017-08-21,0.35089460015296936
2017-08-22,0.5233449637889862
2017-08-23,0.3799102082848549
2017-08-24,0.2534129321575165
2017-08-25,0.5152294635772705
2017-08-28,0.6367294192314148
2017-08-29,0.7625219076871872
2017-08-30,0.5089625865221024
2017-08-31,0.5659446120262146
2017-09-01,0.4978813678026199
2017-09-05,0.5905741353829702
2017-09-06,0.5426876644293467
2017-09-07,0.3717800825834274
2017-09-08,0.4565193752447764
2017-09-10,0.515640139579773
2017-09-11,0.35748425871133804
2017-09-12,0.4488461414972941
2017-09-13,0.7071477323770523
2017-09-14,0.5888296365737915
2017-09-15,0.5898939569791158
2017-09-18,0.5736502408981323
2017-09-19,0.3999231606721878
2017-09-20,0.3993501588702202
2017-09-21,0.4080577492713928
2017-09-22,0.6393260657787323
2017-09-23,0.2714586853981018
2017-09-25,0.540132204691569
2017-09-26,0.4126687248547872
2017-09-27,0.4796406328678131
2017-09-28,0.3787460848689079
2017-09-29,0.4289500713348389
2017-10-02,0.36828409632047016
2017-10-03,0.6619847118854523
2017-10-04,0.4058250859379768
2017-10-05,0.4512298107147217
2017-10-06,0.4545742943882942
2017-10-09,0.6804100275039673
2017-10-10,0.7879290580749512
2017-10-11,0.4809236427148183
2017-10-12,0.4535204023122788
2017-10-13,0.3392518907785416
2017-10-16,0.5373390436172485
2017-10-17,0.4566347400347392
2017-10-19,0.4844830632209778
2017-10-20,0.6058341026306152
2017-10-23,0.5283829495310783
2017-10-24,0.5705392360687256
2017-10-25,0.4996005098025004
2017-10-27,0.25625549256801605
2017-10-30,0.7016585469245911
2017-10-31,0.5486808717250824
2017-11-01,0.4926939010620117
2017-11-02,0.6143209934234619
2017-11-03,0.35612747073173523
2017-11-04,0.7081514000892639
2017-11-06,0.6120619475841522
2017-11-07,0.6739827394485474
2017-11-08,0.628585159778595
2017-11-09,0.5475955307483673
2017-11-10,0.16282111406326294
2017-11-13,0.741707444190979
2017-11-14,0.31103483587503433
2017-11-15,0.3686815351247788
2017-11-16,0.4155962318181992
2017-11-17,0.1749643087387085
2017-11-20,0.3708748370409012
2017-11-21,0.5243455842137337
2017-11-22,0.4157174626986186
2017-11-27,0.3126778304576874
2017-11-28,0.4845891520380974
2017-11-29,0.5136172374089559
2017-11-30,0.678261935710907
2017-12-04,0.5858038067817688
2017-12-05,0.5595097740491232
2017-12-06,0.3975560218095779
2017-12-07,0.4773630201816559
2017-12-08,0.5513862371444702
2017-12-09,0.3160682320594788
2017-12-11,0.4963534027338028
2017-12-12,0.5324767231941223
2017-12-13,0.5640366971492767
2017-12-15,0.4698831290006638
2017-12-18,0.3965091109275818
2017-12-19,0.5270543098449707
2017-12-20,0.4095563491185506
2017-12-21,0.6437697112560272
2017-12-22,0.6029659907023112
2017-12-26,0.322356790304184
2017-12-27,0.4033172875642777
2017-12-28,0.6609360694885253
2017-12-29,0.3009473979473114
2017-12-31,0.7288190126419067
2018-01-02,0.4773289759953817
2018-01-04,0.5080239474773407
2018-01-05,0.5424367785453796
2018-01-08,0.3657922744750977
2018-01-09,0.6499407887458801
2018-01-10,0.4950744360685349
2018-01-12,0.6591368913650513
2018-01-16,0.4951960742473602
2018-01-17,0.4441738948225975
2018-01-18,0.4917739232381185
2018-01-19,0.5935938656330109
2018-01-22,0.5825130641460419
2018-01-23,0.5768843144178389
2018-01-24,0.6631945371627808
2018-01-25,0.7780044376850128
2018-01-26,0.8219742178916931
2018-01-27,0.7074875831604004
2018-01-28,0.3606567680835724
2018-01-29,0.5732264220714569
2018-01-30,0.4253789285818736
2018-01-31,0.3359964489936829
2018-02-01,0.43790351748466494
2018-02-02,0.42091044783592224
2018-02-03,0.6320168972015381
2018-02-05,0.3886677920818329
2018-02-06,0.426844134926796
2018-02-07,0.690135657787323
2018-02-08,0.5448753833770752
2018-02-12,0.3864319026470184
2018-02-13,0.5267622470855713
2018-02-14,0.8589075207710266
2018-02-15,0.6807017028331757
2018-02-16,0.372832864522934
2018-02-21,0.5466789603233337
2018-02-22,0.671038955450058
2018-02-25,0.4475005269050598
2018-02-26,0.6676217913627625
2018-02-27,0.7107639908790588
2018-02-28,0.5446865558624268
2018-03-01,0.7916685342788696
2018-03-02,0.4634219110012054
2018-03-05,0.3915365487337112
2018-03-06,0.607803225517273
2018-03-07,0.8633410930633545
2018-03-08,0.5337792038917542
2018-03-12,0.7544917265574137
2018-03-13,0.6382225155830383
2018-03-14,0.5028129965066911
2018-03-15,0.3792711496353149
2018-03-16,0.3787079006433487
2018-03-17,0.6427738070487976
2018-03-19,0.33753788471221924
2018-03-20,0.5476898476481438
2018-03-21,0.7024847269058228
2018-03-22,0.4182724952697754
2018-03-23,0.6095946331818899
2018-03-25,0.6120529919862747
2018-03-26,0.7211211919784546
2018-03-27,0.6104749341805776
2018-03-28,0.2124527990818024
2018-03-29,0.6479820609092712
2018-04-02,0.6033721268177032
2018-04-03,0.6182862818241119
2018-04-04,0.6473365128040314
2018-04-05,0.7302654385566711
2018-04-06,0.5985783338546753
2018-04-09,0.6159472068150839
2018-04-10,0.6775910258293152
2018-04-11,0.7686229348182678
2018-04-12,0.392340674996376
2018-04-13,0.390733927488327
2018-04-16,0.4226968288421631
2018-04-17,0.7656333148479462
2018-04-19,0.4668151885271072
2018-04-20,0.5180099233984947
2018-04-23,0.5370943943659464
2018-04-24,0.3907078901926677
2018-04-25,0.6937793493270874
2018-04-26,0.5934682488441467
2018-04-27,0.5375722050666809
2018-04-30,0.6534961462020874
2018-06-01,0.6519553188619942
2018-06-04,0.7642967402935028
2018-06-05,0.7343384027481079
2018-06-06,0.5965490639209747
2018-06-08,0.4958487749099731
2018-06-11,0.5689740180969238
2018-06-12,0.4851824641227722
2018-06-13,0.6193176507949829
2018-06-14,0.7065829634666443
2018-06-15,0.6156462033589681
2018-06-18,0.5639698505401611
2018-06-19,0.655574361483256
2018-06-20,0.7495492696762085
2018-06-21,0.14330068230628967
2018-06-25,0.74168661236763
2018-06-26,0.7029162645339966
2018-06-27,0.4070267975330353
2018-06-28,0.5939704775810242
2018-06-29,0.6259124279022217
2018-07-02,0.6949682533740997
2018-07-06,0.6526337563991547
2018-07-09,0.6614733934402466
2018-07-10,0.6687601357698439
2018-07-11,0.5595258325338364
2018-07-12,0.6683079302310944
2018-07-13,0.6584025422732035
2018-07-16,0.5013013929128647
2018-07-19,0.3844987452030182
2018-07-20,0.6231500506401062
2018-07-24,0.3447319120168686
2018-07-25,0.2407573759555817
2018-07-26,0.6682963371276855
2018-07-27,0.8713189959526062
2018-07-31,0.6561132619778315
2018-08-01,0.7169905304908752
2018-08-02,0.470746910572052
2018-08-06,0.6877181529998779
2018-08-07,0.7830201089382172
2018-08-08,0.5754814743995667
2018-08-09,0.6940707564353943
2018-08-10,0.5494153648614883
2018-08-13,0.44359610478083294
2018-08-14,0.5381335392594337
2018-08-15,0.7421725591023763
2018-08-17,0.624726414680481
2018-08-20,0.4952545762062073
2018-08-21,0.4308411926031113
2018-08-22,0.40481282770633703
2018-08-23,0.6285095612208048
2018-08-27,0.4658079147338867
2018-08-28,0.4892873565355937
2018-08-29,0.3230383694171905
2018-08-30,0.6683691640694936
2018-08-31,0.3825605362653732
2018-09-04,0.5996893048286438
2018-09-05,0.6222456693649292
2018-09-06,0.6242339809735616
2018-09-07,0.5649090657631556
2018-09-10,0.4756876453757286
2018-09-11,0.6775746047496796
2018-09-12,0.3352556824684143
2018-09-13,0.4909591376781464
2018-09-14,0.3879910707473755
2018-09-16,0.1563003659248352
2018-09-17,0.5544677178064982
2018-09-18,0.3454992175102234
2018-09-19,0.5563218295574188
2018-09-20,0.4240217506885529
2018-09-21,0.5518918633460999
2018-09-24,0.588477353254954
2018-09-25,0.35868191719055176
2018-09-26,0.1512850522994995
2018-09-27,0.7562345266342163
2018-09-28,0.6004404624303182
2018-10-01,0.6750395894050598
2018-10-03,0.6025848388671875
2018-10-04,0.4315451383590698
2018-10-05,0.3767367750406265
2018-10-08,0.5728481312592825
2018-10-09,0.4317713479200999
2018-10-10,0.658299446105957
2018-10-11,0.4497323249067579
2018-10-12,0.5364258289337158
2018-10-15,0.6571363359689713
2018-10-16,0.5220263004302979
2018-10-17,0.7437186539173126
2018-10-18,0.5398692488670349
2018-10-19,0.8923916816711426
2018-10-21,0.5388692021369934
2018-10-23,0.5405809432268143
2018-10-24,0.5533128182093302
2018-10-28,0.5041441321372986
2018-10-29,0.5235330522060394
2018-10-30,0.785370409488678
2018-10-31,0.4656323492527008
2018-11-01,0.6644916491849082
2018-11-02,0.4575793743133545
2018-11-05,0.33953332901000977
2018-11-06,0.4182649254798889
2018-11-07,0.7607957124710083
2018-11-08,0.5941493511199951
2018-11-09,0.4575472474098206
2018-11-12,0.3814208706219991
2018-11-13,0.4392887055873871
2018-11-14,0.4509743005037308
2018-11-15,0.7069026529788971
2018-11-19,0.6758690476417542
2018-11-20,0.6484711766242981
2018-11-21,0.4930537939071655
2018-11-23,0.659978061914444
2018-11-26,0.36894237995147705
2018-11-27,0.5913271009922028
2018-11-29,0.5293919444084167
2018-11-30,0.6401719152927399
2018-12-03,0.4937385618686676
2018-12-04,0.6093069911003113
2018-12-05,0.7305530905723572
2018-12-06,0.4168641641736031
2018-12-07,0.6588887333869934
2018-12-10,0.4248899320761363
2018-12-11,0.6206801533699036
2018-12-12,0.4197978898882866
2018-12-13,0.5267079547047615
2018-12-14,0.4726906220118205
2018-12-17,0.6418681542078654
2018-12-18,0.3478562831878662
2018-12-20,0.4418877760569255
2018-12-24,0.4804988205432892
2018-12-26,0.3734358549118042
2018-12-27,0.6139171719551086
2018-12-28,0.5324481129646301
2018-12-31,0.587753415107727
2019-01-01,0.717549204826355
2019-01-02,0.4479732612768809
2019-01-03,0.40691869854927065
2019-01-04,0.3690426647663117
2019-01-06,0.6480438113212585
2019-01-08,0.7680978775024414
2019-01-09,0.5134979784488678
2019-01-10,0.22098174691200256
2019-01-11,0.7068871557712555
2019-01-14,0.4681162834167481
2019-01-15,0.44640613794326783
2019-01-16,0.3679406841595968
2019-01-17,0.4949395557244618
2019-01-18,0.5182365775108337
2019-01-20,0.4285938143730164
2019-01-22,0.6009843200445175
2019-01-23,0.7466128766536713
2019-01-24,0.3281938433647156
2019-01-25,0.6263971229394277
2019-01-28,0.5809278860688211
2019-01-29,0.5921700696150461
2019-01-30,0.5294775545597077
2019-01-31,0.5833877921104431
2019-02-01,0.3834599405527115
2019-02-04,0.5500314235687256
2019-02-05,0.5238807251056036
2019-02-06,0.7321535348892212
2019-02-07,0.6619102358818054
2019-02-08,0.5789895057678223
2019-02-11,0.5943728387355804
2019-02-12,0.4705381467938423
2019-02-13,0.5725547134876251
2019-02-14,0.6502160628636678
2019-02-15,0.615267276763916
2019-02-18,0.497700035572052
2019-02-19,0.63382688164711
2019-02-20,0.576664000749588
2019-02-21,0.6214089393615723
2019-02-22,0.4798257946968079
2019-02-25,0.7376224398612976
2019-02-26,0.6884582042694092
2019-02-27,0.4045855104923248
2019-02-28,0.570557713508606
2019-03-01,0.7215522527694702
2019-03-04,0.7003481090068817
2019-03-05,0.5746649205684662
2019-03-06,0.594503253698349
2019-03-07,0.7236872911453247
2019-03-08,0.4899552563826243
2019-03-11,0.6757877866427103
2019-03-13,0.5488986849784852
2019-03-14,0.5678307414054871
2019-03-15,0.4161707311868668
2019-03-16,0.3487944304943085
2019-03-18,0.6092720627784729
2019-03-19,0.5057589113712311
2019-03-20,0.8763923645019531
2019-03-21,0.7363847345113754
2019-03-22,0.6678965091705322
2019-03-25,0.4046293298403422
2019-03-26,0.6799014210700989
2019-03-28,0.4670981466770172
2019-03-29,0.2562096118927002
2019-04-01,0.3613710403442383
2019-04-02,0.6476911306381226
2019-04-03,0.3773797452449799
2019-04-04,0.5193659563859304
2019-04-05,0.5894957085450491
2019-04-08,0.5692000091075897
2019-04-09,0.4352729767560959
2019-04-10,0.5952678024768829
2019-04-11,0.492416650056839
2019-04-12,0.682279109954834
2019-04-15,0.5081193745136261
2019-04-16,0.4076429009437561
2019-04-17,0.5933959682782491
2019-04-18,0.5003643631935121
2019-04-22,0.5337244272232056
2019-04-23,0.1688556671142578
2019-04-24,0.7028461098670961
2019-04-25,0.7986754179000854
2019-04-26,0.6016644040743511
2019-04-28,0.3997780680656433
2019-04-29,0.450986385345459
2019-04-30,0.5486045628786087
2019-06-02,0.5367458667606115
2019-06-03,0.5671371102333069
2019-06-04,0.6012967005372047
2019-06-05,0.6268307417631149
2019-06-06,0.4558100700378418
2019-06-11,0.5392518639564514
2019-06-12,0.4221232533454895
2019-06-13,0.44477900862693787
2019-06-17,0.5468348264694214
2019-06-18,0.38665735721588135
2019-06-19,0.5556934326887131
2019-06-20,0.21108806133270264
2019-06-21,0.6212744116783142
2019-06-24,0.5710302591323853
2019-06-25,0.4113141894340515
2019-06-26,0.625903864701589
2019-06-27,0.4405136207739512
2019-06-28,0.7102342247962952
2019-07-01,0.5303270816802979
2019-07-02,0.33800914883613586
2019-07-04,0.7860540151596069
2019-07-08,0.33094704151153564
2019-07-09,0.5716938575108846
2019-07-10,0.7087983290354409
2019-07-11,0.4466126064459483
2019-07-12,0.605742871761322
2019-07-16,0.5673625916242601
2019-07-17,0.6801043748855591
2019-07-18,0.2923494875431061
2019-07-19,0.7239506244659424
2019-07-22,0.6565582156181335
2019-07-23,0.5521820286909739
2019-07-24,0.6742478609085083
2019-07-25,0.4993754923343658
2019-07-26,0.5587802429993948
2019-07-29,0.7048634886741638
2019-07-30,0.6481722167560032
2019-07-31,0.6975809037685394
2019-08-02,0.7630946636199951
2019-08-04,0.3085826337337494
2019-08-05,0.6655550301074982
2019-08-06,0.7141258120536804
2019-08-07,0.4974926114082336
2019-08-08,0.4243631362915039
2019-08-12,0.3535714745521545
2019-08-13,0.4701060652732849
